metdiv,inc_1,inc_2,inc_3,inc_4,Year
41700,29150,58300,92750,238500,2014
41740,34450,71550,119250,238500,2014
41760,23850,45050,71550,238500,2014
41780,29150,50350,92750,238500,2014
41820,23850,50350,92750,238500,2014
41884,45050,92750,185500,238500,2014
41900,5300,18550,34450,238500,2014
41940,50350,119250,185500,238500,2014
41980,5300,23850,45050,238500,2014
42020,34450,71550,119250,238500,2014
42034,50350,119250,185500,238500,2014
42100,34450,71550,119250,238500,2014
42140,29150,58300,92750,238500,2014
42180,5300,13250,34450,238500,2014
42200,34450,71550,119250,238500,2014
42220,39750,71550,119250,238500,2014
42300,23850,45050,71550,238500,2014
42340,29150,58300,92750,238500,2014
42380,29150,58300,92750,238500,2014
42420,29150,50350,92750,238500,2014
42460,18550,39750,71550,238500,2014
42540,23850,50350,92750,238500,2014
42620,23850,45050,71550,238500,2014
42644,39750,92750,145750,238500,2014
42680,23850,50350,92750,238500,2014
42700,23850,39750,58300,238500,2014
42740,23850,45050,71550,238500,2014
42780,29150,50350,92750,238500,2014
42820,13250,29150,58300,238500,2014
42860,23850,45050,71550,238500,2014
42900,29150,50350,92750,238500,2014
42940,23850,45050,71550,238500,2014
42980,29150,50350,71550,238500,2014
43020,29150,50350,92750,238500,2014
43060,23850,45050,71550,238500,2014
43100,34450,58300,92750,238500,2014
43140,18550,39750,71550,238500,2014
43180,23850,45050,71550,238500,2014
43220,29150,58300,92750,238500,2014
43260,29150,58300,92750,238500,2014
43300,23850,50350,92750,238500,2014
43320,18550,39750,71550,238500,2014
43340,23850,45050,92750,238500,2014
43380,34450,58300,92750,238500,2014
43420,23850,50350,92750,238500,2014
43460,23850,45050,71550,238500,2014
43500,18550,39750,71550,238500,2014
43524,58300,92750,185500,238500,2014
43580,29150,58300,92750,238500,2014
43620,34450,58300,92750,238500,2014
43660,34450,58300,92750,238500,2014
43700,18550,34450,71550,238500,2014
43740,23850,50350,71550,238500,2014
43760,29150,58300,92750,238500,2014
43780,23850,50350,92750,238500,2014
43900,23850,45050,92750,238500,2014
43940,29150,50350,71550,238500,2014
43980,23850,50350,92750,238500,2014
44020,29150,58300,92750,238500,2014
44060,29150,50350,92750,238500,2014
44100,29150,58300,92750,238500,2014
44140,23850,58300,92750,238500,2014
44180,23850,45050,92750,238500,2014
44220,23850,45050,92750,238500,2014
44260,13250,34450,71550,238500,2014
44300,29150,58300,92750,238500,2014
44340,18550,39750,71550,238500,2014
44420,29150,58300,92750,238500,2014
44460,34450,71550,119250,238500,2014
44500,18550,45050,71550,238500,2014
44540,23850,45050,92750,238500,2014
44580,29150,50350,92750,238500,2014
44620,29150,58300,92750,238500,2014
44660,18550,39750,71550,238500,2014
44700,29150,58300,92750,238500,2014
44740,29150,50350,92750,238500,2014
44780,29150,50350,71550,238500,2014
44860,23850,50350,71550,238500,2014
44900,18550,39750,58300,238500,2014
44920,58300,92750,185500,238500,2014
44940,23850,45050,71550,238500,2014
44980,23850,45050,71550,238500,2014
45000,29150,58300,92750,238500,2014
45020,23850,39750,71550,238500,2014
45060,29150,58300,92750,238500,2014
45104,34450,71550,119250,238500,2014
45140,18550,39750,71550,238500,2014
45180,18550,39750,71550,238500,2014
45220,23850,50350,92750,238500,2014
45300,29150,50350,92750,238500,2014
45340,18550,39750,71550,238500,2014
45380,23850,50350,71550,238500,2014
45460,23850,45050,71550,238500,2014
45500,23850,45050,71550,238500,2014
45520,29150,50350,71550,238500,2014
45540,29150,58300,92750,238500,2014
45580,18550,39750,71550,238500,2014
45620,18550,39750,71550,238500,2014
45660,29150,50350,92750,238500,2014
45700,18550,39750,71550,238500,2014
45740,18550,39750,71550,238500,2014
45780,23850,50350,92750,238500,2014
45820,29150,58300,92750,238500,2014
45860,39750,71550,119250,238500,2014
45900,29150,58300,92750,238500,2014
45940,39750,71550,145750,238500,2014
45980,18550,34450,71550,238500,2014
46020,34450,58300,119250,238500,2014
46060,23850,50350,92750,238500,2014
46100,23850,50350,71550,238500,2014
46140,29150,58300,92750,238500,2014
46180,23850,45050,71550,238500,2014
46220,23850,50350,92750,238500,2014
46300,23850,50350,71550,238500,2014
46340,29150,50350,92750,238500,2014
46380,23850,45050,92750,238500,2014
46460,18550,39750,71550,238500,2014
46500,29150,58300,92750,238500,2014
46520,45050,92750,145750,238500,2014
46540,23850,50350,92750,238500,2014
46620,18550,39750,71550,238500,2014
46660,18550,39750,71550,238500,2014
46700,39750,71550,119250,238500,2014
46740,18550,39750,71550,238500,2014
46780,29150,50350,92750,238500,2014
46820,18550,39750,71550,238500,2014
46860,39750,71550,92750,238500,2014
46900,23850,45050,71550,238500,2014
46980,18550,39750,71550,238500,2014
47020,29150,58300,92750,238500,2014
47080,18550,34450,71550,238500,2014
47180,23850,45050,71550,238500,2014
47220,23850,50350,92750,238500,2014
47240,34450,71550,119250,238500,2014
47260,34450,71550,119250,238500,2014
47300,23850,45050,92750,238500,2014
47340,29150,50350,71550,238500,2014
47380,23850,45050,92750,238500,2014
47420,29150,58300,92750,238500,2014
47460,23850,50350,92750,238500,2014
47540,29150,58300,92750,238500,2014
47580,29150,58300,92750,238500,2014
47620,23850,45050,92750,238500,2014
47660,29150,50350,92750,238500,2014
47664,34450,71550,119250,238500,2014
47700,34450,58300,92750,238500,2014
47780,29150,50350,92750,238500,2014
47820,18550,45050,71550,238500,2014
47894,50350,92750,185500,238500,2014
47920,23850,45050,71550,238500,2014
47940,29150,58300,92750,238500,2014
47980,29150,50350,92750,238500,2014
48020,34450,58300,92750,238500,2014
48060,29150,50350,92750,238500,2014
48100,18550,39750,71550,238500,2014
48140,29150,58300,92750,238500,2014
48180,18550,39750,71550,238500,2014
48220,23850,50350,92750,238500,2014
48260,23850,45050,71550,238500,2014
48300,29150,58300,92750,238500,2014
48424,29150,58300,119250,238500,2014
48460,18550,34450,58300,238500,2014
48500,13250,34450,71550,238500,2014
48540,23850,45050,92750,238500,2014
48580,29150,58300,92750,238500,2014
48620,29150,58300,92750,238500,2014
48660,23850,50350,92750,238500,2014
48700,23850,50350,92750,238500,2014
48780,50350,92750,145750,238500,2014
48820,29150,58300,92750,238500,2014
48864,34450,71550,119250,238500,2014
48900,23850,58300,92750,238500,2014
48940,23850,50350,92750,238500,2014
48980,18550,45050,71550,238500,2014
49020,29150,58300,92750,238500,2014
49080,29150,58300,92750,238500,2014
49100,29150,58300,92750,238500,2014
49180,23850,50350,92750,238500,2014
49220,29150,50350,92750,238500,2014
49260,29150,58300,92750,238500,2014
49300,29150,58300,92750,238500,2014
49340,34450,71550,119250,238500,2014
49380,29150,58300,92750,238500,2014
49420,29150,50350,92750,238500,2014
49460,23850,50350,92750,238500,2014
49620,34450,58300,92750,238500,2014
49660,23850,45050,92750,238500,2014
49700,29150,58300,92750,238500,2014
49740,23850,45050,71550,238500,2014
49780,23850,45050,71550,238500,2014
49820,13250,39750,71550,238500,2014
