metdiv,inc_1,inc_2,inc_3,inc_4,Year
15100,29700.000000000004,51300,94500,243000.00000000003,2013
15140,13500,35100,59400.00000000001,243000.00000000003,2013
15180,18900,35100,72900,243000.00000000003,2013
15220,24300,45900,72900,243000.00000000003,2013
15260,24300,45900,94500,243000.00000000003,2013
15340,24300,45900,72900,243000.00000000003,2013
15380,24300,59400.00000000001,94500,243000.00000000003,2013
15420,24300,51300,72900,243000.00000000003,2013
15460,24300,45900,94500,243000.00000000003,2013
15500,24300,45900,94500,243000.00000000003,2013
15540,35100,72900,121500.00000000001,243000.00000000003,2013
15580,18900,40500,72900,243000.00000000003,2013
15620,24300,45900,72900,243000.00000000003,2013
15660,24300,45900,72900,243000.00000000003,2013
15680,51300,94500,148500,243000.00000000003,2013
15700,24300,51300,94500,243000.00000000003,2013
15740,24300,45900,72900,243000.00000000003,2013
15764,40500,94500,148500,243000.00000000003,2013
15780,18900,35100,72900,243000.00000000003,2013
15804,40500,72900,121500.00000000001,243000.00000000003,2013
15820,18900,35100,59400.00000000001,243000.00000000003,2013
15860,24300,45900,72900,243000.00000000003,2013
15900,24300,51300,72900,243000.00000000003,2013
15940,24300,51300,94500,243000.00000000003,2013
15980,29700.000000000004,51300,94500,243000.00000000003,2013
16020,24300,45900,72900,243000.00000000003,2013
16060,18900,40500,72900,243000.00000000003,2013
16100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
16140,24300,51300,94500,243000.00000000003,2013
16180,24300,51300,94500,243000.00000000003,2013
16220,35100,59400.00000000001,94500,243000.00000000003,2013
16260,24300,45900,72900,243000.00000000003,2013
16300,35100,59400.00000000001,94500,243000.00000000003,2013
16340,18900,40500,72900,243000.00000000003,2013
16380,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
16420,18900,40500,72900,243000.00000000003,2013
16460,24300,45900,72900,243000.00000000003,2013
16500,24300,45900,72900,243000.00000000003,2013
16540,35100,59400.00000000001,94500,243000.00000000003,2013
16580,24300,51300,94500,243000.00000000003,2013
16620,24300,45900,94500,243000.00000000003,2013
16660,24300,45900,72900,243000.00000000003,2013
16700,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
16740,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
16820,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
